Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2022-11-16 10:30:00,development high T,2022-11-16 20:00:00,PLINE300,LP1,4170791,ENDURA_5,devul,37037/02098
2022-11-15 09:00:00,Development NbTiN at 420C,2022-11-15 10:00:00,PLINE300,CH1_MC,4169422,ENDURA_5,soulie26,31399/00039
2022-11-15 09:00:00,Development NbTiN at 420C,2022-11-15 10:00:00,PLINE300,CHE,4169423,ENDURA_5,soulie26,31399/00039
2022-11-15 09:00:00,Development NbTiN at 420C,2022-11-15 10:00:00,PLINE300,LP1,4169424,ENDURA_5,soulie26,31399/00039
2022-10-31 10:00:00,Development of NbTiN at 420oC,2022-10-31 17:00:00,PLINE300,CH1_MC,4166350,ENDURA_5,soulie26,43900/02205
2022-10-31 10:00:00,Development of NbTiN at 420oC,2022-10-31 17:00:00,PLINE300,CHE,4166351,ENDURA_5,soulie26,43900/02205
2022-10-31 10:00:00,Development of NbTiN at 420oC,2022-10-31 17:00:00,PLINE300,LP1,4166352,ENDURA_5,soulie26,43900/02205
2022-11-16 14:30:00,Devino,2022-11-16 15:00:00,PLINE200,"",4171365,KLA2351,gompou79,32299/00329
2022-10-31 09:00:00,devinp,2022-10-31 10:00:00,PLINE300,"",4167162,HRP340_2,stiersk,36003/36503
2022-10-31 13:30:00,devinp,2022-10-31 15:00:00,PLINE300,LP1,4167186,CIRCL,stiersk,36003/36503
2022-10-31 13:30:00,devinp,2022-10-31 15:00:00,PLINE300,LP2,4167187,CIRCL,stiersk,36003/36503
2022-10-31 13:30:00,devinp,2022-10-31 15:00:00,PLINE300,LP3,4167188,CIRCL,stiersk,36003/36503
2022-10-31 13:30:00,devinp,2022-10-31 15:00:00,PLINE300,PM1,4167189,CIRCL,stiersk,36003/36503
2022-10-31 13:30:00,devinp,2022-10-31 15:00:00,PLINE300,PM2,4167190,CIRCL,stiersk,36003/36503
2022-10-31 13:30:00,devinp,2022-10-31 15:00:00,PLINE300,PM3,4167191,CIRCL,stiersk,36003/36503
2022-10-31 14:30:00,devinp,2022-10-31 21:30:00,PLINE300,"",4167312,NX3DM,vbelle62,36003/01224
2022-11-02 15:00:00,devinp,2022-11-02 21:30:00,PLINE300,"",4167422,NX3DM,vbelle62,36003/01224
2022-11-02 19:00:00,devinp,2022-11-02 20:00:00,PLINE300,"",4167808,NXWAFER,vbelle62,36003/01224
2022-11-03 15:00:00,devinp,2022-11-03 21:30:00,PLINE300,"",4167857,NX3DM,vbelle62,36003/01224
2022-11-04 16:30:00,devinp,2022-11-04 22:00:00,PLINE200,"",4168337,KLA2351,gompou79,32299/31838
2022-11-05 00:00:00,devinp,2022-11-05 06:00:00,PLINE300,"",4168600,HITACHI5000,debacker,31199/00653
2022-11-05 11:30:00,devinp,2022-11-05 13:30:00,PLINE300,"",4168192,NX3DM,vbelle62,36003/01224
2022-11-05 14:30:00,devinp,2022-11-05 17:30:00,PLINE300,"",4168193,NXWAFER,vbelle62,36003/01224
2022-11-06 11:30:00,devinp,2022-11-06 16:30:00,PLINE300,"",4168637,NX3DM,vbelle62,36003/01224
2022-11-07 06:30:00,devinp,2022-11-07 14:00:00,PLINE200,"",4168613,KLA2351,gompou79,32299/31838
2022-11-09 15:00:00,devinp,2022-11-09 17:00:00,PLINE300,"",4169757,NX3DM,vbelle62,36003/01224
2022-11-09 15:00:00,devinp,2022-11-09 17:00:00,PLINE300,"",4169760,NXWAFER,vbelle62,36003/01224
2022-11-09 17:00:00,devinp,2022-11-09 19:00:00,PLINE300,"",4169953,NXWAFER,vbelle62,36003/01224
2022-11-10 13:00:00,devinp,2022-11-10 14:00:00,PLINE300,LP1,4170108,CIRCL,gompou79,36003/36503
2022-11-10 13:00:00,devinp,2022-11-10 14:00:00,PLINE300,LP2,4170109,CIRCL,gompou79,36003/36503
2022-11-10 13:00:00,devinp,2022-11-10 14:00:00,PLINE300,LP3,4170110,CIRCL,gompou79,36003/36503
2022-11-10 13:00:00,devinp,2022-11-10 14:00:00,PLINE300,PM1,4170111,CIRCL,gompou79,36003/36503
2022-11-10 13:00:00,devinp,2022-11-10 14:00:00,PLINE300,PM2,4170112,CIRCL,gompou79,36003/36503
2022-11-10 13:00:00,devinp,2022-11-10 14:00:00,PLINE300,PM3,4170113,CIRCL,gompou79,36003/36503
2022-11-10 13:00:00,devinp,2022-11-10 14:30:00,PLINE200,"",4170020,KLA2351,gompou79,32299/31838
2022-11-14 07:30:00,devinp,2022-11-14 11:00:00,PLINE300,"",4169340,NX3DM,vbelle62,36003/01224
2022-11-14 12:00:00,devinp,2022-11-14 13:30:00,PLINE300,"",4170164,SEMVISION,janard53,00999/00505
2022-11-14 14:00:00,devinp,2022-11-14 16:30:00,PLINE200,"",4170722,KLA2351,gompou79,32299/31838
2022-11-15 08:00:00,devinp,2022-11-15 13:00:00,PLINE300,"",4171024,NXWAFER,nong52,36003/01224
2022-11-15 16:00:00,devinp,2022-11-15 21:30:00,PLINE200,"",4171224,KLA2351,gompou79,32299/31838
2022-11-16 07:00:00,devinp,2022-11-16 12:00:00,PLINE300,"",4171192,NXWAFER,vbelle62,36003/01224
2022-11-16 12:00:00,devinp,2022-11-16 13:30:00,PLINE300,"",4171448,NXWAFER,vbelle62,36003/01224
2022-11-16 15:00:00,devinp,2022-11-16 17:00:00,PLINE300,"",4171574,NX3DM,vbelle62,36003/01224
2022-11-17 08:00:00,devinp,2022-11-17 11:30:00,PLINE300,"",4171575,NX3DM,vbelle62,36003/01224
2022-11-18 07:00:00,devinp,2022-11-18 12:00:00,PLINE300,"",4171956,NXWAFER,vbelle62,36003/01224
2022-11-07 20:00:00,Devinp lot,2022-11-07 21:30:00,PLINE200,"",4169061,300MM_DICER,ameghn57,36671/01224
2022-11-15 14:30:00,Devinp lot,2022-11-15 15:30:00,PLINE200,"",4171190,300MM_DICER,ameghn57,36671/01224
2022-10-31 15:30:00,Devinps,2022-10-31 17:00:00,PLINE300,"",4167313,SEMVISION,stiersk,32299/01084
2022-10-31 15:30:00,Devinps,2022-10-31 18:30:00,PLINE300,LP1,4167195,CIRCL,gompou79,36003/36503
2022-10-31 15:30:00,Devinps,2022-10-31 18:30:00,PLINE300,LP2,4167196,CIRCL,gompou79,36003/36503
2022-10-31 15:30:00,Devinps,2022-10-31 18:30:00,PLINE300,LP3,4167197,CIRCL,gompou79,36003/36503
2022-10-31 15:30:00,Devinps,2022-10-31 18:30:00,PLINE300,PM1,4167198,CIRCL,gompou79,36003/36503
2022-10-31 15:30:00,Devinps,2022-10-31 18:30:00,PLINE300,PM2,4167199,CIRCL,gompou79,36003/36503
2022-10-31 15:30:00,Devinps,2022-10-31 18:30:00,PLINE300,PM3,4167200,CIRCL,gompou79,36003/36503
2022-10-31 19:30:00,Devinps,2022-10-31 21:30:00,PLINE300,LP1,4167202,CIRCL,gompou79,36003/36503
2022-10-31 19:30:00,Devinps,2022-10-31 21:30:00,PLINE300,LP2,4167203,CIRCL,gompou79,36003/36503
2022-10-31 19:30:00,Devinps,2022-10-31 21:30:00,PLINE300,LP3,4167204,CIRCL,gompou79,36003/36503
2022-10-31 19:30:00,Devinps,2022-10-31 21:30:00,PLINE300,PM1,4167205,CIRCL,gompou79,36003/36503
2022-10-31 19:30:00,Devinps,2022-10-31 21:30:00,PLINE300,PM2,4167206,CIRCL,gompou79,36003/36503
2022-10-31 19:30:00,Devinps,2022-10-31 21:30:00,PLINE300,PM3,4167207,CIRCL,gompou79,36003/36503
2022-11-02 16:30:00,Devinps,2022-11-02 18:30:00,PLINE300,LP1,4167410,CIRCL,gompou79,36003/36503
2022-11-02 16:30:00,Devinps,2022-11-02 18:30:00,PLINE300,LP2,4167411,CIRCL,gompou79,36003/36503
2022-11-02 16:30:00,Devinps,2022-11-02 18:30:00,PLINE300,LP3,4167412,CIRCL,gompou79,36003/36503
2022-11-02 16:30:00,Devinps,2022-11-02 18:30:00,PLINE300,PM1,4167413,CIRCL,gompou79,36003/36503
2022-11-02 16:30:00,Devinps,2022-11-02 18:30:00,PLINE300,PM2,4167414,CIRCL,gompou79,36003/36503
2022-11-02 16:30:00,Devinps,2022-11-02 18:30:00,PLINE300,PM3,4167415,CIRCL,gompou79,36003/36503
2022-11-02 19:30:00,Devinps,2022-11-02 22:00:00,PLINE300,LP1,4167416,CIRCL,gompou79,36003/36503
2022-11-02 19:30:00,Devinps,2022-11-02 22:00:00,PLINE300,LP2,4167417,CIRCL,gompou79,36003/36503
2022-11-02 19:30:00,Devinps,2022-11-02 22:00:00,PLINE300,LP3,4167418,CIRCL,gompou79,36003/36503
2022-11-02 19:30:00,Devinps,2022-11-02 22:00:00,PLINE300,PM1,4167419,CIRCL,gompou79,36003/36503
2022-11-02 19:30:00,Devinps,2022-11-02 22:00:00,PLINE300,PM2,4167420,CIRCL,gompou79,36003/36503
2022-11-02 19:30:00,Devinps,2022-11-02 22:00:00,PLINE300,PM3,4167421,CIRCL,gompou79,36003/36503
2022-11-03 13:30:00,Devinps,2022-11-03 18:30:00,PLINE300,LP1,4167859,CIRCL,gompou79,36003/36503
2022-11-03 13:30:00,Devinps,2022-11-03 18:30:00,PLINE300,LP2,4167860,CIRCL,gompou79,36003/36503
2022-11-03 13:30:00,Devinps,2022-11-03 18:30:00,PLINE300,LP3,4167861,CIRCL,gompou79,36003/36503
2022-11-03 13:30:00,Devinps,2022-11-03 18:30:00,PLINE300,PM1,4167862,CIRCL,gompou79,36003/36503
2022-11-03 13:30:00,Devinps,2022-11-03 18:30:00,PLINE300,PM2,4167863,CIRCL,gompou79,36003/36503
2022-11-03 13:30:00,Devinps,2022-11-03 18:30:00,PLINE300,PM3,4167864,CIRCL,gompou79,36003/36503
2022-11-03 20:00:00,Devinps,2022-11-03 22:00:00,PLINE300,LP1,4168182,CIRCL,gompou79,36003/36503
2022-11-03 20:00:00,Devinps,2022-11-03 22:00:00,PLINE300,LP2,4168183,CIRCL,gompou79,36003/36503
2022-11-03 20:00:00,Devinps,2022-11-03 22:00:00,PLINE300,LP3,4168184,CIRCL,gompou79,36003/36503
2022-11-03 20:00:00,Devinps,2022-11-03 22:00:00,PLINE300,PM1,4168185,CIRCL,gompou79,36003/36503
2022-11-03 20:00:00,Devinps,2022-11-03 22:00:00,PLINE300,PM2,4168186,CIRCL,gompou79,36003/36503
2022-11-03 20:00:00,Devinps,2022-11-03 22:00:00,PLINE300,PM3,4168187,CIRCL,gompou79,36003/36503
2022-11-04 10:00:00,Devinps,2022-11-04 12:00:00,PLINE300,"",4167305,SEMVISION,janard53,00999/00505
2022-11-04 13:00:00,Devinps,2022-11-04 16:00:00,PLINE300,LP1,4168203,CIRCL,gompou79,36003/36503
2022-11-04 13:00:00,Devinps,2022-11-04 16:00:00,PLINE300,LP2,4168204,CIRCL,gompou79,36003/36503
2022-11-04 13:00:00,Devinps,2022-11-04 16:00:00,PLINE300,LP3,4168205,CIRCL,gompou79,36003/36503
2022-11-04 13:00:00,Devinps,2022-11-04 16:00:00,PLINE300,PM1,4168206,CIRCL,gompou79,36003/36503
2022-11-04 13:00:00,Devinps,2022-11-04 16:00:00,PLINE300,PM2,4168207,CIRCL,gompou79,36003/36503
2022-11-04 13:00:00,Devinps,2022-11-04 16:00:00,PLINE300,PM3,4168208,CIRCL,gompou79,36003/36503
2022-11-07 10:00:00,Devinps,2022-11-07 14:00:00,PLINE300,LP1,4168614,CIRCL,gompou79,36003/36503
2022-11-07 10:00:00,Devinps,2022-11-07 14:00:00,PLINE300,LP2,4168615,CIRCL,gompou79,36003/36503
2022-11-07 10:00:00,Devinps,2022-11-07 14:00:00,PLINE300,LP3,4168616,CIRCL,gompou79,36003/36503
2022-11-07 10:00:00,Devinps,2022-11-07 14:00:00,PLINE300,PM1,4168617,CIRCL,gompou79,36003/36503
2022-11-07 10:00:00,Devinps,2022-11-07 14:00:00,PLINE300,PM2,4168618,CIRCL,gompou79,36003/36503
2022-11-07 10:00:00,Devinps,2022-11-07 14:00:00,PLINE300,PM3,4168619,CIRCL,gompou79,36003/36503
2022-11-07 15:00:00,Devinps,2022-11-07 17:00:00,PLINE300,"",4168378,SEMVISION,janard53,00999/00505
2022-11-07 18:00:00,Devinps,2022-11-07 19:00:00,PLINE300,"",4168380,SP3,janard53,00999/00505
2022-11-07 20:30:00,Devinps,2022-11-07 21:30:00,PLINE200,"",4169181,KLA2351,janard53,32299/01959
2022-11-08 07:00:00,Devinps,2022-11-08 14:00:00,PLINE200,"",4169051,KLA2351,gompou79,36003/36503
2022-11-08 12:00:00,Devinps,2022-11-08 14:00:00,PLINE300,LP1,4169044,CIRCL,gompou79,36003/36503
2022-11-08 12:00:00,Devinps,2022-11-08 14:00:00,PLINE300,LP2,4169045,CIRCL,gompou79,36003/36503
2022-11-08 12:00:00,Devinps,2022-11-08 14:00:00,PLINE300,LP3,4169046,CIRCL,gompou79,36003/36503
2022-11-08 12:00:00,Devinps,2022-11-08 14:00:00,PLINE300,PM1,4169047,CIRCL,gompou79,36003/36503
2022-11-08 12:00:00,Devinps,2022-11-08 14:00:00,PLINE300,PM2,4169048,CIRCL,gompou79,36003/36503
2022-11-08 12:00:00,Devinps,2022-11-08 14:00:00,PLINE300,PM3,4169049,CIRCL,gompou79,36003/36503
2022-11-09 07:00:00,Devinps,2022-11-09 09:00:00,PLINE200,"",4169438,KLA2351,gompou79,36003/36504
2022-11-09 09:00:00,Devinps,2022-11-09 14:00:00,PLINE300,LP1,4169432,CIRCL,gompou79,36003/36503
2022-11-09 09:00:00,Devinps,2022-11-09 14:00:00,PLINE300,LP2,4169433,CIRCL,gompou79,36003/36503
2022-11-09 09:00:00,Devinps,2022-11-09 14:00:00,PLINE300,LP3,4169434,CIRCL,gompou79,36003/36503
2022-11-09 09:00:00,Devinps,2022-11-09 14:00:00,PLINE300,PM1,4169435,CIRCL,gompou79,36003/36503
2022-11-09 09:00:00,Devinps,2022-11-09 14:00:00,PLINE300,PM2,4169436,CIRCL,gompou79,36003/36503
2022-11-09 09:00:00,Devinps,2022-11-09 14:00:00,PLINE300,PM3,4169437,CIRCL,gompou79,36003/36503
2022-11-09 18:00:00,Devinps,2022-11-09 20:00:00,PLINE300,"",4169947,PROVISION2E,janard53,38199/01952
2022-11-09 20:00:00,Devinps,2022-11-09 21:30:00,PLINE300,"",4169945,SEMVISION,janard53,32299/01084
2022-11-10 07:00:00,Devinps,2022-11-10 11:00:00,PLINE300,LP1,4170021,CIRCL,gompou79,36003/36503
2022-11-10 07:00:00,Devinps,2022-11-10 11:00:00,PLINE300,LP2,4170022,CIRCL,gompou79,36003/36503
2022-11-10 07:00:00,Devinps,2022-11-10 11:00:00,PLINE300,LP3,4170023,CIRCL,gompou79,36003/36503
2022-11-10 07:00:00,Devinps,2022-11-10 11:00:00,PLINE300,PM1,4170024,CIRCL,gompou79,36003/36503
2022-11-10 07:00:00,Devinps,2022-11-10 11:00:00,PLINE300,PM2,4170025,CIRCL,gompou79,36003/36503
2022-11-10 07:00:00,Devinps,2022-11-10 11:00:00,PLINE300,PM3,4170026,CIRCL,gompou79,36003/36503
2022-11-14 08:00:00,Devinps,2022-11-14 10:00:00,PLINE200,"",4169926,CAMTEK,janard53,32603/02125
2022-11-14 17:00:00,Devinps,2022-11-14 18:30:00,PLINE300,LP1,4170724,CIRCL,gompou79,36003/36503
2022-11-14 17:00:00,Devinps,2022-11-14 18:30:00,PLINE300,LP2,4170725,CIRCL,gompou79,36003/36503
2022-11-14 17:00:00,Devinps,2022-11-14 18:30:00,PLINE300,LP3,4170726,CIRCL,gompou79,36003/36503
2022-11-14 17:00:00,Devinps,2022-11-14 18:30:00,PLINE300,PM1,4170727,CIRCL,gompou79,36003/36503
2022-11-14 17:00:00,Devinps,2022-11-14 18:30:00,PLINE300,PM2,4170728,CIRCL,gompou79,36003/36503
2022-11-14 17:00:00,Devinps,2022-11-14 18:30:00,PLINE300,PM3,4170729,CIRCL,gompou79,36003/36503
2022-11-14 19:30:00,Devinps,2022-11-14 22:00:00,PLINE300,LP1,4170730,CIRCL,gompou79,36003/36503
2022-11-14 19:30:00,Devinps,2022-11-14 22:00:00,PLINE300,LP2,4170731,CIRCL,gompou79,36003/36503
2022-11-14 19:30:00,Devinps,2022-11-14 22:00:00,PLINE300,LP3,4170732,CIRCL,gompou79,36003/36503
2022-11-14 19:30:00,Devinps,2022-11-14 22:00:00,PLINE300,PM1,4170733,CIRCL,gompou79,36003/36503
2022-11-14 19:30:00,Devinps,2022-11-14 22:00:00,PLINE300,PM2,4170734,CIRCL,gompou79,36003/36503
2022-11-14 19:30:00,Devinps,2022-11-14 22:00:00,PLINE300,PM3,4170735,CIRCL,gompou79,36003/36503
2022-11-15 09:00:00,Devinps,2022-11-15 10:00:00,PLINE300,"",4170529,SP3,janard53,00999/00505
2022-11-15 14:00:00,Devinps,2022-11-15 18:00:00,PLINE300,LP1,4171061,CIRCL,gompou79,36003/36503
2022-11-15 14:00:00,Devinps,2022-11-15 18:00:00,PLINE300,LP2,4171062,CIRCL,gompou79,36003/36503
2022-11-15 14:00:00,Devinps,2022-11-15 18:00:00,PLINE300,LP3,4171063,CIRCL,gompou79,36003/36503
2022-11-15 14:00:00,Devinps,2022-11-15 18:00:00,PLINE300,PM1,4171064,CIRCL,gompou79,36003/36503
2022-11-15 14:00:00,Devinps,2022-11-15 18:00:00,PLINE300,PM2,4171065,CIRCL,gompou79,36003/36503
2022-11-15 14:00:00,Devinps,2022-11-15 18:00:00,PLINE300,PM3,4171066,CIRCL,gompou79,36003/36503
2022-11-15 19:00:00,Devinps,2022-11-15 21:30:00,PLINE300,LP1,4171068,CIRCL,gompou79,36003/36503
2022-11-15 19:00:00,Devinps,2022-11-15 21:30:00,PLINE300,LP2,4171069,CIRCL,gompou79,36003/36503
2022-11-15 19:00:00,Devinps,2022-11-15 21:30:00,PLINE300,LP3,4171070,CIRCL,gompou79,36003/36503
2022-11-15 19:00:00,Devinps,2022-11-15 21:30:00,PLINE300,PM1,4171071,CIRCL,gompou79,36003/36503
2022-11-15 19:00:00,Devinps,2022-11-15 21:30:00,PLINE300,PM2,4171072,CIRCL,gompou79,36003/36503
2022-11-15 19:00:00,Devinps,2022-11-15 21:30:00,PLINE300,PM3,4171073,CIRCL,gompou79,36003/36503
2022-11-16 12:30:00,Devinps,2022-11-16 14:00:00,PLINE300,"",4170178,SEMVISION,janard53,00999/00505
2022-11-16 17:30:00,Devinps,2022-11-16 19:30:00,PLINE300,LP1,4171366,CIRCL,gompou79,36003/36503
2022-11-16 17:30:00,Devinps,2022-11-16 19:30:00,PLINE300,LP2,4171367,CIRCL,gompou79,36003/36503
2022-11-16 17:30:00,Devinps,2022-11-16 19:30:00,PLINE300,LP3,4171368,CIRCL,gompou79,36003/36503
2022-11-16 17:30:00,Devinps,2022-11-16 19:30:00,PLINE300,PM1,4171369,CIRCL,gompou79,36003/36503
2022-11-16 17:30:00,Devinps,2022-11-16 19:30:00,PLINE300,PM2,4171370,CIRCL,gompou79,36003/36503
2022-11-16 17:30:00,Devinps,2022-11-16 19:30:00,PLINE300,PM3,4171371,CIRCL,gompou79,36003/36503
2022-11-16 19:30:00,Devinps,2022-11-16 22:00:00,PLINE300,LP1,4171372,CIRCL,gompou79,36003/36503
2022-11-16 19:30:00,Devinps,2022-11-16 22:00:00,PLINE300,LP2,4171373,CIRCL,gompou79,36003/36503
2022-11-16 19:30:00,Devinps,2022-11-16 22:00:00,PLINE300,LP3,4171374,CIRCL,gompou79,36003/36503
2022-11-16 19:30:00,Devinps,2022-11-16 22:00:00,PLINE300,PM1,4171375,CIRCL,gompou79,36003/36503
2022-11-16 19:30:00,Devinps,2022-11-16 22:00:00,PLINE300,PM2,4171376,CIRCL,gompou79,36003/36503
2022-11-16 19:30:00,Devinps,2022-11-16 22:00:00,PLINE300,PM3,4171377,CIRCL,gompou79,36003/36503
2022-11-17 17:00:00,Devinps,2022-11-17 22:00:00,PLINE300,LP1,4171936,CIRCL,gompou79,36003/36503
2022-11-17 17:00:00,Devinps,2022-11-17 22:00:00,PLINE300,LP2,4171937,CIRCL,gompou79,36003/36503
2022-11-17 17:00:00,Devinps,2022-11-17 22:00:00,PLINE300,LP3,4171938,CIRCL,gompou79,36003/36503
2022-11-17 17:00:00,Devinps,2022-11-17 22:00:00,PLINE300,PM1,4171939,CIRCL,gompou79,36003/36503
2022-11-17 17:00:00,Devinps,2022-11-17 22:00:00,PLINE300,PM2,4171940,CIRCL,gompou79,36003/36503
2022-11-17 17:00:00,Devinps,2022-11-17 22:00:00,PLINE300,PM3,4171941,CIRCL,gompou79,36003/36503
2022-11-18 08:00:00,Devinps,2022-11-18 09:00:00,PLINE300,"",4171482,SEMVISION,janard53,38199/01936
2022-11-18 09:00:00,Devinps,2022-11-18 11:00:00,PLINE300,"",4172113,PROVISION2E,janard53,38199/37834
2022-11-03 15:00:00,DFR,2022-11-03 16:30:00,PLINE200,"",4167831,AP300,eswara57,98300/01535
2022-11-10 15:00:00,Disco demo,2022-11-10 18:00:00,PLINE300,"",4170114,GEMINI,naser16,31399/02288
2022-11-17 15:30:00,DMATMS on SiNx,2022-11-17 21:00:00,PLINE300,LP1,4171713,TEL_TACTRAS2,pasqua16,31199/01765
2022-11-17 15:30:00,DMATMS on SiNx,2022-11-17 21:00:00,PLINE300,PM4,4171714,TEL_TACTRAS2,pasqua16,31199/01765
2022-11-10 11:00:00,DMA-TMS passivation,2022-11-10 14:00:00,PLINE300,LP1,4169356,TEL_TACTRAS2,mandal97,31199/01765
2022-11-10 11:00:00,DMA-TMS passivation,2022-11-10 14:00:00,PLINE300,PM4,4169357,TEL_TACTRAS2,mandal97,31199/01765
2022-11-17 13:00:00,DMA-TMS passivation,2022-11-17 15:30:00,PLINE300,LP1,4171306,TEL_TACTRAS2,mandal97,31199/01765
2022-11-17 13:00:00,DMA-TMS passivation,2022-11-17 15:30:00,PLINE300,PM4,4171307,TEL_TACTRAS2,mandal97,31199/01765
2022-11-08 18:00:00,DOE,2022-11-09 00:00:00,PLINE300,"",4169444,2830ZT,kramac15,30990/32063
2022-11-09 18:00:00,DOE,2022-11-09 23:00:00,PLINE300,"",4169640,2830ZT,kramac15,30990/32063
2022-10-31 10:00:00,DSA,2022-10-31 12:00:00,PLINE300,PM,4167112,EDR7100,vanbel53,31199/00650
2022-10-31 11:00:00,DSA,2022-10-31 13:00:00,PLINE300,"",4167113,H6300,vanbel53,31199/00650
2022-11-02 16:30:00,DSA,2022-11-02 18:00:00,PLINE300,BOTL,4167376,TRDUOS,kampit73,31199/01680
2022-11-03 08:30:00,DSA,2022-11-03 12:30:00,PLINE300,"",4167365,SC2000,verstr99,31199/00650
2022-11-03 08:30:00,DSA,2022-11-03 12:30:00,PLINE300,"",4167366,TR2000,verstr99,31199/00650
2022-11-03 09:00:00,DSA,2022-11-03 10:00:00,PLINE300,BOTL,4167865,TRDUOS,vanbel53,31199/00650
2022-11-03 09:00:00,DSA,2022-11-03 11:00:00,PLINE300,"",4167114,H6300_2,verstr99,31199/00650
2022-11-03 10:00:00,DSA,2022-11-03 13:30:00,PLINE300,BOTL,4162026,TRDUOS,vanbel53,31199/00650
2022-11-03 14:00:00,DSA,2022-11-03 16:00:00,PLINE300,"",4162653,SC3400,vanbel53,31199/00650
2022-11-03 14:00:00,DSA,2022-11-03 16:00:00,PLINE300,"",4162654,TR3400,vanbel53,31199/00650
2022-11-04 18:00:00,DSA,2022-11-04 20:00:00,PLINE300,"",4167323,H6300,vanbel53,31199/00650
2022-11-07 06:00:00,DSA,2022-11-07 08:30:00,PLINE300,"",4168475,H6300,vanbel53,31199/00650
2022-11-07 14:30:00,DSA,2022-11-07 17:30:00,PLINE300,BOTL,4168471,TRDUOS,verstr99,31199/00650
2022-11-07 15:30:00,DSA,2022-11-07 18:00:00,PLINE300,LP1,4162657,DNS_4,vanbel53,31199/00650
2022-11-07 15:30:00,DSA,2022-11-07 18:00:00,PLINE300,SM1,4162658,DNS_4,vanbel53,31199/00650
2022-11-07 17:30:00,DSA,2022-11-08 00:00:00,PLINE300,BOTL,4162182,TRDUOS,vanbel53,31199/00650
2022-11-08 16:30:00,DSA,2022-11-08 17:00:00,PLINE300,"",4168473,SC3400,verstr99,31199/00650
2022-11-08 16:30:00,DSA,2022-11-08 17:00:00,PLINE300,"",4168474,TR3400,verstr99,31199/00650
2022-11-08 17:00:00,DSA,2022-11-09 00:00:00,PLINE300,BOTL,4169138,TRDUOS,verstr99,31199/00650
2022-11-09 09:30:00,DSA,2022-11-09 10:00:00,PLINE300,BOTL,4169464,TRDUOS,verstr99,31199/00650
2022-11-09 15:00:00,DSA,2022-11-09 17:00:00,PLINE300,"",4168641,H6300_2,verstr99,31199/00650
2022-11-10 10:00:00,DSA,2022-11-10 12:00:00,PLINE300,BOTL,4169779,TRDUOS,kampit73,31199/01680
2022-11-10 17:00:00,DSA,2022-11-10 18:00:00,PLINE300,"",4168499,SC3400,vanbel53,31199/00650
2022-11-10 17:00:00,DSA,2022-11-10 18:00:00,PLINE300,"",4168500,TR3400,vanbel53,31199/00650
2022-11-14 08:00:00,DSA,2022-11-14 10:00:00,PLINE300,BOTL,4169934,TRDUOS,verstr99,31199/00650
2022-11-14 10:00:00,DSA,2022-11-14 11:00:00,PLINE300,BOTL,4169819,TRDUOS,verstr99,31199/00650
2022-11-14 11:00:00,DSA,2022-11-14 12:00:00,PLINE300,"",4169820,SC1950,verstr99,31199/00650
2022-11-14 11:00:00,DSA,2022-11-14 12:00:00,PLINE300,"",4170243,H6300,kampit73,31199/01680
2022-11-14 15:00:00,DSA,2022-11-14 16:00:00,PLINE300,BOTL,4170849,TRDUOS,verstr99,31199/00650
2022-11-14 16:00:00,DSA,2022-11-14 17:00:00,PLINE300,BOTL,4169450,TRDUOS,verstr99,31199/00650
2022-11-14 18:00:00,DSA,2022-11-15 00:00:00,PLINE300,BOTL,4169918,TRDUOS,verstr99,31199/00650
2022-11-15 08:00:00,DSA,2022-11-15 09:00:00,PLINE300,"",4170877,SC1950,verstr99,31199/00650
2022-11-15 08:00:00,DSA,2022-11-15 09:00:00,PLINE300,TOPL,4170878,TR1950,verstr99,31199/00650
2022-11-15 08:00:00,DSA,2022-11-15 10:00:00,PLINE300,"",4169961,KLA2925,vanbel53,31199/00650
2022-11-15 12:00:00,DSA,2022-11-15 14:00:00,PLINE300,"",4170614,H5000_2,kampit73,31199/01680
2022-11-15 13:30:00,DSA,2022-11-15 14:00:00,PLINE300,BOTL,4170964,TRDUOS,verstr99,31199/00650
2022-11-15 14:00:00,DSA,2022-11-15 16:00:00,PLINE300,"",4170467,HITACHI5000,verstr99,31199/00650
2022-11-15 15:00:00,DSA,2022-11-15 16:00:00,PLINE300,"",4170960,H6300,verstr99,31199/00650
2022-11-16 09:00:00,DSA,2022-11-16 10:00:00,PLINE300,"",4169837,HITACHI5000,verstr99,31199/31191
2022-11-16 14:30:00,DSA,2022-11-16 15:00:00,PLINE300,LP1,4169830,DNS_4,verstr99,31199/00650
2022-11-16 14:30:00,DSA,2022-11-16 15:00:00,PLINE300,SM1,4169831,DNS_4,verstr99,31199/00650
2022-11-17 13:30:00,DSA,2022-11-17 14:00:00,PLINE300,"",4171590,H6300,verstr99,31199/00650
2022-11-17 14:00:00,DSA,2022-11-17 14:30:00,PLINE300,BOTL,4171122,TR1950,kampit73,31199/01680
2022-11-17 14:00:00,DSA,2022-11-17 14:30:00,PLINE300,BOTL,4171123,TRDUOS,kampit73,31199/01680
2022-11-17 16:00:00,DSA,2022-11-17 17:00:00,PLINE300,"",4172069,H6300,vanbel53,31199/00650
2022-11-17 17:00:00,DSA,2022-11-17 19:00:00,PLINE300,"",4171592,H6300,vanbel53,31199/00650
